name,iso_country,iso_region,continent,municipality,iata_code,icao_code,latitude_deg,longitude_deg,elevation_ft,scheduled_service,type,is_international,wikipedia_link
Eday Airport,GB,GB-SCT,EU,Eday,EOI,EGED,59.19060134887695,-2.7722198963165283,10.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Eday_Airport
Edinburgh Airport,GB,GB-SCT,EU,"Ingliston, Edinburgh",EDI,EGPH,55.950145,-3.372288,135.0,yes,large_airport,yes,https://en.wikipedia.org/wiki/Edinburgh_Airport
Edmonton International Airport,CA,CA-AB,NA,Edmonton,YEG,CYEG,53.3097,-113.580002,2373.0,yes,large_airport,yes,https://en.wikipedia.org/wiki/Edmonton_International_Airport
Edna Bay Seaplane Base,US,US-AK,NA,Edna Bay,EDA,,55.949653,-133.661012,,yes,seaplane_base,no,
Eduardo Falla Solano Airport,CO,CO-CAQ,SA,San Vicente Del Caguán,SVI,SKSV,2.15217,-74.7663,920.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Eduardo_Falla_Solano_Airport
Eduardo Gomes International Airport,BR,BR-AM,SA,Manaus,MAO,SBEG,-3.03861,-60.049702,264.0,yes,large_airport,yes,https://en.wikipedia.org/wiki/Eduardo_Gomes_International_Airport
Edward Bodden Little Cayman Airfield,KY,KY-LC,NA,Blossom Village,LYB,MWCL,19.660161,-80.088826,3.0,no,medium_airport,no,https://en.wikipedia.org/wiki/Edward_Bodden_Airfield
Edward G. Pitka Sr Airport,US,US-AK,NA,Galena,GAL,PAGA,64.736198,-156.936997,153.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Edward_G._Pitka_Sr._Airport
Eek Airport,US,US-AK,NA,Eek,EEK,PAEE,60.213173,-162.044048,12.0,yes,small_airport,no,https://en.wikipedia.org/wiki/Eek_Airport
Egal International Airport,SO,SO-WO,AF,Hargeisa,HGA,HCMH,9.514082,44.083469,4471.0,yes,large_airport,yes,https://en.wikipedia.org/wiki/Hargeisa_International_Airport
Egegik Airport,US,US-AK,NA,Egegik,EGX,PAII,58.184386,-157.374873,92.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Egegik_Airport
Egilsstaðir Airport,IS,IS-7,EU,Egilsstaðir,EGS,BIEG,65.2833023071289,-14.401399612426758,76.0,yes,medium_airport,yes,https://en.wikipedia.org/wiki/Egilssta%C3%B0ir_Airport
Eindhoven Airport,NL,NL-NB,EU,Eindhoven,EIN,EHEH,51.4500999451,5.37452983856,74.0,yes,large_airport,yes,https://en.wikipedia.org/wiki/Eindhoven_Airport
Eirunepé Airport,BR,BR-AM,SA,Eirunepé,ERN,SWEI,-6.639533,-69.879709,400.0,no,small_airport,no,https://en.wikipedia.org/wiki/Eirunep%C3%A9_Airport
El Alcaravan - Yopal Airport,CO,CO-CAS,SA,Yopal,EYP,SKYP,5.31911,-72.384,1028.0,yes,medium_airport,yes,https://en.wikipedia.org/wiki/El_Alcarav%C3%A1n_Airport
El Alto International Airport,BO,BO-L,SA,La Paz / El Alto,LPB,SLLP,-16.510272,-68.189416,13355.0,yes,large_airport,yes,https://en.wikipedia.org/wiki/El_Alto_International_Airport
El Bayadh Airport,DZ,DZ-32,AF,El Bayadh,EBH,DAOY,33.721667,1.0925,4493.0,yes,small_airport,no,https://en.wikipedia.org/wiki/El_Bayadh_Airport
El Calafate - Commander Armando Tola International Airport,AR,AR-Z,SA,El Calafate,FTE,SAWC,-50.280267,-72.053401,669.0,yes,medium_airport,yes,https://en.wikipedia.org/wiki/Comandante_Armando_Tola_International_Airport
El Caraño Airport,CO,CO-CHO,SA,Quibdó,UIB,SKUI,5.69076,-76.6412,204.0,yes,medium_airport,yes,https://en.wikipedia.org/wiki/El_Cara%C3%B1o_Airport
El Dorado International Airport,CO,CO-DC,SA,Bogota,BOG,SKBO,4.70159,-74.1469,8361.0,yes,large_airport,yes,https://en.wikipedia.org/wiki/El_Dorado_International_Airport
El Eden Airport,CO,CO-QUI,SA,Armenia,AXM,SKAR,4.45278,-75.7664,3990.0,yes,medium_airport,yes,https://en.wikipedia.org/wiki/El_Ed%C3%A9n_Airport
El Embrujo Airport,CO,CO-SAP,NA,Providencia,PVA,SKPV,13.357461,-81.357977,10.0,yes,medium_airport,yes,https://en.wikipedia.org/wiki/El_Embrujo_Airport
El Fasher Airport,SD,SD-02,AF,El Fasher,ELF,HSFS,13.61489963531494,25.32460021972656,2393.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/El_Fasher_Airport
El Golea Airport,DZ,DZ-50,AF,El Menia,ELG,DAUE,30.580732,2.861595,1306.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/El_Golea_Airport
El Hierro Airport,ES,ES-CN,AF,El Hierro Island,VDE,GCHI,27.8148,-17.8871,103.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/El_Hierro_Airport
El Lencero Airport,MX,MX-VER,NA,Emiliano Zapata,JAL,MMJA,19.475107,-96.797008,3127.0,no,medium_airport,no,https://en.wikipedia.org/wiki/El_Lencero_Airport
El Loa Airport,CL,CL-AN,SA,Calama,CJC,SCCF,-22.498199,-68.903603,7543.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/El_Loa_Airport
El Paso International Airport,US,US-TX,NA,El Paso,ELP,KELP,31.809908,-106.375607,3959.0,yes,large_airport,yes,https://en.wikipedia.org/wiki/El_Paso_International_Airport
El Salvador International Airport Saint Óscar Arnulfo Romero y Galdámez,SV,SV-PA,NA,San Salvador (San Luis Talpa),SAL,MSLP,13.44447,-89.055784,101.0,yes,large_airport,yes,https://en.wikipedia.org/wiki/El_Salvador_International_Airport
El Tajín National Airport,MX,MX-VER,NA,Poza Rica,PAZ,MMPA,20.6026992798,-97.4608001709,497.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/El_Taj%C3%ADn_National_Airport
El Tari Airport,ID,ID-NT,AS,Kupang,KOE,WATT,-10.1716,123.670998,335.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/El_Tari_Airport
El Tehuelche Airport,AR,AR-U,SA,Puerto Madryn,PMY,SAVY,-42.7592,-65.1027,427.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/El_Tehuelche_Airport
El Tepual International Airport,CL,CL-LL,SA,Puerto Montt,PMC,SCTE,-41.443093,-73.094065,294.0,yes,large_airport,yes,https://en.wikipedia.org/wiki/El_Tepual_Airport
El Trompillo Airport,BO,BO-S,SA,Santa Cruz,SRZ,SLET,-17.8115997314,-63.1715011597,1371.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/El_Trompillo_Airport
Elazığ Airport,TR,TR-23,AS,Elazığ,EZS,LTCA,38.597974,39.28348,2927.0,yes,medium_airport,yes,https://en.wikipedia.org/wiki/Elaz%C4%B1%C4%9F_Airport
Elcho Island Airport,AU,AU-NT,OC,Elcho Island,ELC,YELD,-12.019399642899998,135.570999146,101.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Elcho_Island_Airport
Eldoret International Airport,KE,KE-27,AF,Eldoret,EDL,HKEL,0.404458,35.238899,6941.0,yes,large_airport,yes,https://en.wikipedia.org/wiki/Eldoret_International_Airport
Elfin Cove Seaplane Base,US,US-AK,NA,Elfin Cove,ELV,PAEL,58.195201873799995,-136.347000122,0.0,yes,seaplane_base,no,https://en.wikipedia.org/wiki/Elfin_Cove_Seaplane_Base
Elim Airport,US,US-AK,NA,Elim,ELI,PFEL,64.6147,-162.272003,162.0,yes,small_airport,no,https://en.wikipedia.org/wiki/Elim_Airport
Elista Airport,RU,RU-KL,EU,Elista,ESL,URWI,46.373901,44.330898,501.0,yes,medium_airport,yes,https://en.wikipedia.org/wiki/Elista_Airport
Elko Regional Airport,US,US-NV,NA,Elko,EKO,KEKO,40.82490158081055,-115.79199981689452,5140.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Elko_Regional_Airport
Ellison Onizuka Kona International Airport at Keāhole,US,US-HI,OC,Kailua-Kona,KOA,PHKO,19.738783,-156.045603,47.0,yes,large_airport,yes,https://en.wikipedia.org/wiki/Kona_International_Airport
Ellisras Matimba Airport,ZA,ZA-NP,AF,Ellisras,ELL,FAER,-23.72669982910156,27.68829917907715,2799.0,no,small_airport,no,
Elmira Corning Regional Airport,US,US-NY,NA,Elmira/Corning,ELM,KELM,42.1599006652832,-76.8916015625,954.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Elmira-Corning_Regional_Airport
Eloy Alfaro International Airport,EC,EC-M,SA,Manta,MEC,SEMT,-0.9460780024528505,-80.67880249023438,48.0,yes,medium_airport,yes,https://en.wikipedia.org/wiki/Manta_Air_Base
Emerald Airport,AU,AU-QLD,OC,Emerald,EMD,YEML,-23.5674991608,148.179000854,624.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Emerald_Airport
Emmonak Airport,US,US-AK,NA,Emmonak,EMK,PAEM,62.78609848,-164.4909973,13.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Emmonak_Airport
Emperor Nicholas II Murmansk Airport,RU,RU-MUR,EU,Murmansk,MMK,ULMM,68.7817,32.750801,266.0,yes,large_airport,yes,https://en.wikipedia.org/wiki/Murmansk_Airport
Enfidha - Hammamet International Airport,TN,TN-51,AF,Enfidha,NBE,DTNH,36.075833,10.438611,21.0,yes,medium_airport,yes,https://en.wikipedia.org/wiki/Enfidha%E2%80%93Hammamet_International_Airport
Enrique Malek International Airport,PA,PA-4,NA,David,DAV,MPDA,8.388983,-82.436425,89.0,yes,medium_airport,yes,https://en.wikipedia.org/wiki/Enrique_Malek_International_Airport
Enrique Olaya Herrera Airport,CO,CO-ANT,SA,Medellín,EOH,SKMD,6.219686,-75.590597,4949.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Enrique_Olaya_Herrera_International_Airport
Enshi Xujiaping Airport,CN,CN-42,AS,Enshi (Enshi),ENH,ZHES,30.320299,109.485001,1605.0,yes,medium_airport,yes,https://en.wikipedia.org/wiki/Enshi_Xujiaping_Airport
Entebbe International Airport,UG,UG-C,AF,Entebbe,EBB,HUEN,0.042386,32.443501,3782.0,yes,large_airport,yes,https://en.wikipedia.org/wiki/Entebbe_International_Airport
Enua Airport,CK,CK-U-A,OC,Atiu Island,AIU,NCAT,-19.96780014038086,-158.11900329589844,36.0,yes,small_airport,no,https://en.wikipedia.org/wiki/Enua_Airport
Eppley Airfield,US,US-NE,NA,Omaha,OMA,KOMA,41.3032,-95.894096,984.0,yes,large_airport,yes,https://en.wikipedia.org/wiki/Eppley_Airfield
Eqalugaarsuit Heliport,GL,GL-KU,NA,Eqalugaarsuit,QFG,,60.61972,-45.914062,9.0,yes,heliport,no,https://en.wikipedia.org/wiki/Eqalugaarsuit_Heliport
Erbil International Airport,IQ,IQ-AR,AS,Arbil,EBL,ORER,36.236047,43.946615,1341.0,yes,large_airport,yes,https://en.wikipedia.org/wiki/Erbil_International_Airport
Ercan International Airport,CY,CY-02,AS,Tymbou (Kirklar),ECN,LCEN,35.153064,33.507352,404.0,yes,large_airport,yes,https://en.wikipedia.org/wiki/Ercan_International_Airport
Erechim Airport,BR,BR-RS,SA,Erechim,ERM,SSER,-27.663614,-52.271489,2498.0,no,small_airport,no,https://en.wikipedia.org/wiki/Erechim_Airport
Erenhot Saiwusu International Airport,CN,CN-15,AS,Erenhot,ERL,ZBER,43.424079,112.091081,3301.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Erenhot_Saiwusu_International_Airport
Erfurt-Weimar Airport,DE,DE-TH,EU,Erfurt,ERF,EDDE,50.978281,10.960713,1036.0,yes,large_airport,no,https://en.wikipedia.org/wiki/Erfurt_Airport
Erie International Tom Ridge Field,US,US-PA,NA,Erie,ERI,KERI,42.083127,-80.173867,732.0,yes,medium_airport,yes,https://en.wikipedia.org/wiki/Erie_International_Airport
Ernesto Cortissoz International Airport,CO,CO-ATL,SA,Barranquilla,BAQ,SKBQ,10.8896,-74.7808,98.0,yes,large_airport,yes,https://en.wikipedia.org/wiki/Ernesto_Cortissoz_International_Airport
Eros Airport,NA,NA-KH,AF,Windhoek,ERS,FYWE,-22.60492,17.079002,5575.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Eros_Airport
Erzincan Airport,TR,TR-24,AS,Erzincan,ERC,LTCD,39.7102012634,39.527000427199994,3783.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Erzincan_Airport
Erzurum International Airport,TR,TR-25,AS,Erzurum,ERZ,LTCE,39.956501,41.1702,5763.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Erzurum_Airport
Esbjerg Airport,DK,DK-83,EU,Esbjerg,EBJ,EKEB,55.525902,8.5534,97.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Esbjerg_Airport
Esenboğa International Airport,TR,TR-06,AS,Ankara,ESB,LTAC,40.128101,32.995098,3125.0,yes,large_airport,yes,https://en.wikipedia.org/wiki/Esenbo%C4%9Fa_International_Airport
Esperance Airport,AU,AU-WA,OC,Esperance,EPR,YESP,-33.684399,121.822998,470.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Esperance_Airport
Esquel Brigadier Antonio Parodi International Airport,AR,AR-U,SA,Esquel,EQS,SAVE,-42.908001,-71.139503,2621.0,yes,medium_airport,yes,https://en.wikipedia.org/wiki/Esquel_Airport
Essaouira-Mogador Airport,MA,MA-07,AF,Essaouira,ESU,GMMI,31.397499,-9.68167,384.0,yes,medium_airport,yes,https://en.wikipedia.org/wiki/Essaouira-Mogador_Airport
Eugene Airport,US,US-OR,NA,Eugene,EUG,KEUG,44.124599,-123.211998,374.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Eugene_Airport
Eugene F. Correia International Airport,GY,GY-DE,SA,Ogle,OGL,SYEC,6.805881,-58.107657,10.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Ogle_Airport
Eugene F. Kranz Toledo Express Airport,US,US-OH,NA,Toledo,TOL,KTOL,41.5868,-83.8078,683.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Toledo_Express_Airport
Eugenio Maria De Hostos Airport,PR,PR-U-A,NA,Mayaguez,MAZ,TJMZ,18.255699157714844,-67.14849853515625,28.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Eugenio_Mar%C3%ADa_de_Hostos_Airport
Eurico de Aguiar Salles International Airport,BR,BR-ES,SA,Vitória,VIX,SBVT,-20.258,-40.285,34.0,yes,large_airport,yes,https://en.wikipedia.org/wiki/Eurico_de_Aguiar_Salles_Airport
EuroAirport Basel–Mulhouse–Freiburg,FR,FR-GES,EU,Bâle / Mulhouse,BSL,LFSB,47.60068,7.521117,885.0,yes,large_airport,yes,https://en.wikipedia.org/wiki/EuroAirport_Basel-Mulhouse-Freiburg
Evansville Regional Airport,US,US-IN,NA,Evansville,EVV,KEVV,38.0369987488,-87.5324020386,418.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Evansville_Regional_Airport
Excursion Inlet Seaplane Base,US,US-AK,NA,Excursion Inlet,EXI,,58.420502,-135.449005,0.0,yes,seaplane_base,no,https://en.wikipedia.org/wiki/Excursion_Inlet_Seaplane_Base
Exeter International Airport,GB,GB-ENG,EU,"Exeter, Devon",EXT,EGTE,50.734261,-3.413984,102.0,yes,medium_airport,yes,https://en.wikipedia.org/wiki/Exeter_International_Airport
Exuma International Airport,BS,BS-EX,NA,Moss Town,GGT,MYEF,23.562599,-75.877998,9.0,yes,medium_airport,yes,https://en.wikipedia.org/wiki/Exuma_International_Airport
Ezeiza International Airport - Ministro Pistarini,AR,AR-B,SA,Buenos Aires (Ezeiza),EZE,SAEZ,-34.8222,-58.5358,67.0,yes,large_airport,yes,https://en.wikipedia.org/wiki/Ministro_Pistarini_International_Airport
F. D. Roosevelt Airport,BQ,BQ-SE,NA,Oranjestad,EUX,TNCE,17.4965,-62.979401,129.0,yes,medium_airport,yes,https://en.wikipedia.org/wiki/F.D._Roosevelt_Airport
F.G.L. Airport Granada-Jaén Airport,ES,ES-AN,EU,Granada,GRX,LEGR,37.188702,-3.77736,1860.0,yes,medium_airport,yes,https://en.wikipedia.org/wiki/Federico_Garc%C3%ADa_Lorca_Airport
Fa'a'ā International Airport,PF,PF-U-A,OC,Papeete,PPT,NTAA,-17.553472,-149.606936,5.0,yes,large_airport,yes,https://en.wikipedia.org/wiki/Faa'a_International_Airport
Fabio Alberto Leon Bentley Airport,CO,CO-VAU,SA,Mitú,MVP,SKMU,1.25366,-70.2339,680.0,yes,medium_airport,yes,https://en.wikipedia.org/wiki/Fabio_Alberto_Le%C3%B3n_Bentley_Airport
Fairbanks International Airport,US,US-AK,NA,Fairbanks,FAI,PAFA,64.815102,-147.856003,439.0,yes,medium_airport,yes,https://en.wikipedia.org/wiki/Fairbanks_International_Airport
Faisalabad International Airport,PK,PK-PB,AS,Faisalabad,LYP,OPFA,31.364923,72.995319,591.0,yes,large_airport,yes,https://en.wikipedia.org/wiki/Faisalabad_International_Airport
Fakarava Airport,PF,PF-U-A,OC,,FAV,NTGF,-16.054100036621094,-145.65699768066406,13.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Fakarava_Airport
Fakfak Airport,ID,ID-PB,AS,Fakfak,FKQ,WASF,-2.920508,132.267011,462.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Fakfak_Airport
Falcone–Borsellino Airport,IT,IT-82,EU,Palermo,PMO,LICJ,38.175999,13.091,65.0,yes,large_airport,yes,https://en.wikipedia.org/wiki/Falcone%E2%80%93Borsellino_Airport
Faleolo International Airport,WS,WS-AA,OC,Apia,APW,NSFA,-13.83,-172.007996,58.0,yes,large_airport,yes,https://en.wikipedia.org/wiki/Faleolo_International_Airport
Falls International Airport,US,US-MN,NA,International Falls,INL,KINL,48.566200256347656,-93.4030990600586,1185.0,yes,medium_airport,yes,https://en.wikipedia.org/wiki/Falls_International_Airport
False Pass Airport,US,US-AK,NA,False Pass,KFP,PAKF,54.84751,-163.407168,20.0,yes,small_airport,no,https://en.wikipedia.org/wiki/False_Pass_Airport
Faro - Gago Coutinho International Airport,PT,PT-08,EU,Faro,FAO,LPFR,37.015909,-7.970939,24.0,yes,large_airport,yes,https://en.wikipedia.org/wiki/Faro_Airport_(Portugal)
Fatmawati Soekarno Airport,ID,ID-BE,AS,Bengkulu,BKS,WIGG,-3.8637,102.338997,50.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Fatmawati_Soekarno_Airport
Fayetteville Regional Airport - Grannis Field,US,US-NC,NA,Fayetteville,FAY,KFAY,34.991199,-78.880302,189.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Fayetteville_Regional_Airport
Federico Fellini International Airport,IT,IT-45,EU,Rimini (RN),RMI,LIPR,44.020024,12.612198,40.0,yes,large_airport,yes,https://en.wikipedia.org/wiki/Federico_Fellini_International_Airport
Fera/Maringe Airport,SB,SB-IS,OC,Fera Island,FRE,AGGF,-8.1075,159.576996,9.0,yes,small_airport,no,https://en.wikipedia.org/wiki/Fera_Airport
Fergana International Airport,UZ,UZ-FA,AS,Fergana,FEG,UZFF,40.358799,71.745003,1980.0,yes,medium_airport,yes,https://en.wikipedia.org/wiki/Fergana_International_Airport
Fernando de Noronha Airport,BR,BR-PE,SA,Fernando de Noronha,FEN,SBFN,-3.854534,-32.423017,193.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Fernando_de_Noronha_Airport
Fes Saïss International Airport,MA,MA-03,AF,Saïss,FEZ,GMFF,33.927299,-4.97796,1900.0,yes,large_airport,yes,https://en.wikipedia.org/wiki/Sa%C3%AFss_Airport
Figari Sud-Corse Airport,FR,FR-COR,EU,Figari,FSC,LFKF,41.50185,9.097092,85.0,yes,large_airport,yes,https://en.wikipedia.org/wiki/Figari_Sud-Corse_Airport
Flagstaff Pulliam Airport,US,US-AZ,NA,Flagstaff,FLG,KFLG,35.139757,-111.669826,7014.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Flagstaff_Pulliam_Airport
Flamingo International Airport,BQ,BQ-BO,NA,Kralendijk,BON,TNCB,12.131,-68.268501,20.0,yes,large_airport,yes,https://en.wikipedia.org/wiki/Flamingo_International_Airport
Flin Flon Airport,CA,CA-MB,NA,Flin Flon,YFO,CYFO,54.678101,-101.681999,997.0,yes,small_airport,no,https://en.wikipedia.org/wiki/Flin_Flon_Airport
Flinders Island Airport,AU,AU-TAS,OC,Whitemark,FLS,YFLI,-40.091702,147.992996,10.0,yes,small_airport,no,https://en.wikipedia.org/wiki/Flinders_Island_Airport
"Florence Airport, Peretola",IT,IT-52,EU,Firenze (FI),FLR,LIRQ,43.808558,11.202822,142.0,yes,large_airport,yes,https://en.wikipedia.org/wiki/Florence_Airport
Florence Regional Airport,US,US-SC,NA,Florence,FLO,KFLO,34.18539810180664,-79.7238998413086,146.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Florence_Regional_Airport
Flores Airport,PT,PT-20,EU,Santa Cruz das Flores,FLW,LPFL,39.455299377441406,-31.13139915466309,112.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Flores_Airport
Florø Airport,NO,NO-46,EU,Florø,FRO,ENFL,61.583599090576,5.0247201919556,37.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Flor%C3%B8_Airport
Ford Airport,US,US-MI,NA,Kingsford,IMT,KIMT,45.81911,-88.114557,1182.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Ford_Airport_(Iron_Mountain)
Formosa National Airport,AR,AR-P,SA,Formosa,FMA,SARF,-26.2127,-58.2281,193.0,yes,medium_airport,yes,https://en.wikipedia.org/wiki/Formosa_International_Airport
Forquilhinha - Criciúma  Airport,BR,BR-SC,SA,Criciúma,CCM,SSIM,-28.725743,-49.424475,92.0,no,medium_airport,no,https://en.wikipedia.org/wiki/Diom%C3%ADcio_Freitas_Airport
Fort Albany Airport,CA,CA-ON,NA,Fort Albany,YFA,CYFA,52.203451,-81.695194,48.0,yes,small_airport,no,https://en.wikipedia.org/wiki/Fort_Albany_Airport
Fort Chipewyan Airport,CA,CA-AB,NA,Fort Chipewyan,YPY,CYPY,58.7672004699707,-111.11699676513672,761.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Fort_Chipewyan_Airport
Fort Frances Municipal Airport,CA,CA-ON,NA,Fort Frances,YAG,CYAG,48.655749,-93.44349,1125.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Fort_Frances_Municipal_Airport
Fort Good Hope Airport,CA,CA-NT,NA,Fort Good Hope,YGH,CYGH,66.240658,-128.647757,268.0,yes,small_airport,no,https://en.wikipedia.org/wiki/Fort_Good_Hope_Airport
Fort Hope Airport,CA,CA-ON,NA,Fort Hope,YFH,CYFH,51.561901,-87.907799,899.0,yes,small_airport,no,https://en.wikipedia.org/wiki/Fort_Hope_Airport
Fort Lauderdale Hollywood International Airport,US,US-FL,NA,Fort Lauderdale,FLL,KFLL,26.072599,-80.152702,9.0,yes,large_airport,yes,https://en.wikipedia.org/wiki/Fort_Lauderdale–Hollywood_International_Airport
Fort McMurray International Airport,CA,CA-AB,NA,Fort McMurray,YMM,CYMM,56.653301,-111.222,1211.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Fort_McMurray_Airport
Fort Mcpherson Airport,CA,CA-NT,NA,Fort Mcpherson,ZFM,CZFM,67.406993,-134.860182,116.0,yes,small_airport,no,https://en.wikipedia.org/wiki/Fort_McPherson_Airport
Fort Nelson Airport,CA,CA-BC,NA,Fort Nelson,YYE,CYYE,58.8363990784,-122.597000122,1253.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Fort_Nelson_Airport
Fort Severn Airport,CA,CA-ON,NA,Fort Severn,YER,CYER,56.018902,-87.676102,48.0,yes,small_airport,no,https://en.wikipedia.org/wiki/Fort_Severn_Airport
Fort Simpson Airport,CA,CA-NT,NA,Fort Simpson,YFS,CYFS,61.76020050048828,-121.23699951171876,555.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Fort_Simpson_Airport
Fort Smith Airport,CA,CA-NT,NA,Fort Smith,YSM,CYSM,60.020302,-111.961998,671.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Fort_Smith_Airport
Fort Smith Regional Airport,US,US-AR,NA,Fort Smith,FSM,KFSM,35.336601,-94.367401,469.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Fort_Smith_Regional_Airport
Fort St John / North Peace Regional Airport,CA,CA-BC,NA,Fort Saint John,YXJ,CYXJ,56.238098,-120.739998,2280.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Fort_St._John_Airport
Fort Wayne International Airport,US,US-IN,NA,Fort Wayne,FWA,KFWA,40.978896,-85.194465,814.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Fort_Wayne_International_Airport
Fort Yukon Airport,US,US-AK,NA,Fort Yukon,FYU,PFYU,66.571651,-145.249987,433.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Fort_Yukon_Airport
Foshan Shadi Airport,CN,CN-44,AS,Foshan (Nanhai),FUO,ZGFS,23.0825,113.070833,6.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Foshan_Shadi_Airport
Four Corners Regional Airport,US,US-NM,NA,Farmington,FMN,KFMN,36.741199,-108.230003,5506.0,no,medium_airport,no,https://en.wikipedia.org/wiki/Four_Corners_Regional_Airport
Francisco B. Reyes (Busuanga) Airport,PH,PH-PLW,AS,Coron,USU,RPVV,12.121865,120.100801,148.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Busuanga_Airport
